ID_Ref;Paremia_ID;Paremia_Canonica;Desautomatizacion;Mecanismo;Mecanismos_Secundarios;Patron_Sintactico;Dominio_Meta;Elementos_Sustituidos;Hash;Check
58687;1950;El rosario al cuello, y el diablo en el cuerpo;El rosario y su cuello maltratado, diablo mío.;Sustitución;Metasemema;El [Sust] y [Sust] [Sust], [Sust] [Sust];Religión y Pasión;"{""rosario al cuello"": ""rosario y su cuello maltratado"", ""el diablo en el cuerpo"": ""diablo mío""}";520e9f282d52eac21653f7ebb139241f0c68dbeaaed2306a7a09f845138d593c;
58689;1955;El saber no ocupa lugar;El saber no ocupa espacio! saludos;Sustitución;;El [Sust] no [Sust] [Sust];General;"{""lugar"": ""espacio""}";3cbcabc21b6e290dfeb00896bbe28224f9f9455da7fb10367af808ece2be66f8;
58696;1974;El tiempo lo dirá;El tiempo lo decides tú...;Sustitución;;El [Sust] lo [Sust];General;"{""dirá"": ""decides tú""}";29da585ed21c6625091594ea7884d69e38ff1a8d510faca56454446ccbd4dfed;
58696;1974;El tiempo lo dirá;Sólo el tiempo lo diría.;Sustitución;;Sólo [Sust] lo [Sust];General;"{""El tiempo"": ""Sólo el tiempo"", ""dirá"": ""lo diría""}";9ad79a12f0132012a0f0aa7aee60f6d73f36630acaddab23379485195a4ba511;
58696;1974;El tiempo lo dirá;Solo el tiempo lo arregla.;Sustitución;;Solo el [Sust] lo [Sust];General;"{""tiempo"": ""tiempo"", ""dirá"": ""arregla""}";9510aa289a88e46c971b0840894af62c28c154abf8959ecae5cfb414c53d20a3;
58696;1974;El tiempo lo dirá;El tiempo lo que sucede.;Sustitución;Truncamiento;El tiempo [Sust];General;"{""lo dirá"": ""lo que sucede""}";ff30253719dd19a9ee998771217eb752f4bedcf7c00e04b0d052294ab01a05ad;
58696;1974;El tiempo lo dirá;El tiempo lo puede todo.;Sustitución;Fusión;El [Sust] lo [Sust];General;"{""dirá"": ""puede todo""}";1a4e4fa8445f4b9c178d5c5b7f8ea662413ab4da918bed8f5e6d68d570097e92;
58698;1980;El tiempo pone a cada uno en su sitio;El tiempo pone y quita reyes.;Fusión;Metaplasmo;El tiempo [Sust];General;"{""pone a cada uno en su sitio"": ""pone y quita reyes""}";c4b2397fd1c5a8be993f7b2acd29c68004d3d290d024cd3880df39eafb5f2027;
58698;1980;El tiempo pone a cada uno en su sitio;"El tiempo pone a cada uno donde merece; cuestión de tiempo, por tanto.";Adición;Permutación;"El tiempo pone a cada uno [Sust] [Sust]; cuestión de [Sust], por tanto";General;"{""en su sitio"": ""donde merece"", """": ""cuestión de tiempo, por tanto""}";146f2cb0d260fb3390e439d40d65a2b149d188a665841e7539046da02aa100e5;
58699;1982;El tiempo todo lo cura;Con el tiempo todo (lo de ellos) prescribe.;Sustitución;Metasemema;Con el [Sust] todo [Sust] [Sust];General;"{""tiempo"": ""tiempo"", ""cura"": ""prescribe"", ""lo cura"": ""prescribe""}";b6bb4055b2d37dc8fa6e4a9a089b4a78af2e34c410722f9967770351ed0013e4;
58699;1982;El tiempo todo lo cura;Bien, con el tiempo todo vendrá...;Sustitución;Truncamiento;Con [Sust] todo [Sust];General;"{""el tiempo"": ""el tiempo"", ""lo cura"": ""vendrá""}";1e15c813d7457d4cf8080ec363b361cbeeec0ae3d31fcf7170c48a75d493cbb5;
58699;1982;El tiempo todo lo cura;El tiempo todo quede en su sitio justo.;Sustitución;Metasemema;El [Sust] todo [Sust];General;"{""curar"": ""quede en su sitio justo""}";be51b4e24a1074b1bd64660a2f16a54a79d3e71917daf0c3538da22b8cb1ebcf;
58699;1982;El tiempo todo lo cura;No es fácil, pero el tiempo todo lo suaviza.;Sustitución;Adición;No es [Adición], pero el tiempo todo lo [Sust];General;"{""cura"": ""suaviza""}";bd193ed35731ed8911a44e452e6f65aa6427067af9de3e63b1e843eb47141374;
58699;1982;El tiempo todo lo cura;Con el tiempo todo cobra sentido.;Sustitución;Metalogismo;Con el [Sust] todo [Sust];General;"{""tiempo"": ""tiempo"", ""cura"": ""cobra sentido""}";a8619041db95f39e5ffc35919cec76260c4e86ef64fea80bd65aea0ac8932435;
58703;1994;En boca cerrada no entra mosca;En nevera cerrada no entra el calor;Sustitución;;En [Sust] cerrada no entra [Sust];General;"{""boca"": ""nevera"", ""mosca"": ""calor""}";127a376206f53db77ab58415e82803aec0ba14dab5419f29a8a96593def48bf0;
58703;1994;En boca cerrada no entra mosca;En boca cerrada no entra cuchillo de palo.;Sustitución;;En boca cerrada no entra [Sust];General;"{""mosca"": ""cuchillo de palo""}";edd991170001bd2adf58b1501dfd514aa5ab6cb611110bac3d6fe3a61c8f9aaa;
58703;1994;En boca cerrada no entra mosca;En boca cerrada no entra sexo, contestó ella.;Sustitución;;En boca cerrada no entra [Sust];General;"{""mosca"": ""sexo""}";3b743be94ba270d683da3326880d5df25b86eecf7da730fb063a567c74a375e0;
58703;1994;En boca cerrada no entra mosca;Si no lo es, en boca cerrada no entran pollas.....;Adición;;En boca cerrada no entran [Sust];General;"{""mosca"": ""pollas"", """": ""Si no lo es,""}";c546c939a094a69fdc432c7d55a1cccd649e633f05d018dcc8fa162866a117d7;
58703;1994;En boca cerrada no entra mosca;O en boca cerrada no entran verdades;Sustitución;;En boca cerrada no [Sust] [Sust];General;"{""entra"": ""entran"", ""mosca"": ""verdades""}";06accd42255de0ab167efa2fbb8ebbed03aa695fb5ce5dfc21eb373ad43c5c60;
58703;1993;En boca cerrada, no entran moscas;En boca cerrada no entran elefantes.;Sustitución;;En boca cerrada no entran [Sust];General;"{""moscas"": ""elefantes""}";acc4f126ea7c8fa87836955d01c9f1bb7ed0babce92c87450bc600d19291a07e;
58703;1993;En boca cerrada, no entran moscas;En boca cerrada, boca en reposo y sonrisa máxima;Adición;Permutación;En boca cerrada, [Adición];General;"{"""": ""boca en reposo y sonrisa máxima""}";bb88a04681a3dca0ec896514a13aea06ff615caaf596a4785e687b3d0b850124;
58703;1993;En boca cerrada, no entran moscas;En boca cerrada no entran moscas...ni tonterías.;Adición;;En boca cerrada no entran moscas...[Adición];General;"{"""": ""ni tonterías""}";f1650bb6f26ed1596e9995745b80865c1042a6ab2c26707328c049ced2c383bb;
58703;1993;En boca cerrada, no entran moscas;En boca de pre sidente no entran moscas.;Sustitución;;En [Sust] no entran moscas;Política;"{""boca cerrada"": ""boca de presidente""}";df3b5f6e2c34ca30a1d5054d7978a0d53d8224f11ada9f9622a4bbd543768115;
58707;2007;En casa del herrero, cuchillo de palo;Refrán popularbáguena (teruel)en casa del herrero, sartén de palo.;Sustitución;;En casa del [Sust], [Objeto] de [Material];General;"{""cuchillo"": ""sartén""}";b19e4a4d51f26a36c87efb39009b7b8b00b03095c0fd1f94b893b1ff5bc333aa;
58707;2007;En casa del herrero, cuchillo de palo;El dicho en casa del herrero cuchara de palo cobra fuerza...;Sustitución;Adición;En casa del [Sust], [Sust] de [Sust];General;"{""cuchillo"": ""cuchara""}";69d09cee15474404a6289628ef0eead9343520b7e20c44fa01067de4f34a6cb4;
58707;2007;En casa del herrero, cuchillo de palo;En casa del herrero el cuchillo es de hierro.;Sustitución;;En casa del [Sust], [Sust] es de [Sust];General;"{""cuchillo de palo"": ""cuchillo es de hierro""}";271082ca030c58ebd4f74ead27f486265f123d2565014ecd1148bc2cbaa3bbe9;
58707;2007;En casa del herrero, cuchillo de palo;En casa del herrero, autocensura por doquier.;Sustitución;Metasemema;En casa del [Sust], [Sust] por doquier;General;"{""herrero"": ""herrero"", ""cuchillo de palo"": ""autocensura por doquier""}";3118df1c4e7eb1ca3fe025e982df369de05a9202bb90cd34ed6e64289fda534c;
58707;2007;En casa del herrero, cuchillo de palo;La verdad, en casa del herrero, cuchara de palo.;Sustitución;Adición;En casa del [Sust], [Sust] de [Sust];General;"{""cuchillo"": ""cuchara"", """": ""La verdad""}";8508fb138ce427a5bb5e5e18450f5eac09f38d58d79f8c388abbb1f85e98eb17;
58737;2084;En todas partes cuecen habas;En todas partes cuecen equidistantes.;Sustitución;;En todas partes cuecen [Sust];General;"{""habas"": ""equidistantes""}";e736253667d96bd750890532a20e6d0b59fb8513a54aa7c6e5bb1e6af43749be;
58755;2125;Es de bien nacidos ser agradecidos;Es de bien nacidos agradecer las buenas cosas.;Sustitución;;Es de bien nacidos [Sust];General;"{""ser agradecidos"": ""agradecer las buenas cosas""}";db947fd2917a51986bc7c6980513b44fe158674ac2f5db1787071b4511e356be;
58755;2125;Es de bien nacidos ser agradecidos;Está claro que de bien nacidos es ser agradecido.;Permutación;Anacoluto;Está claro que [Sust] es ser [Sust];General;"{""Es de bien nacidos ser agradecidos"": ""de bien nacidos es ser agradecido""}";b1737c6436a1e7a99a94d4f8d655e9fd3c0f03d3fb6da9c613c2a99f01d08d06;
58755;2125;Es de bien nacidos ser agradecidos;"Como es de bien nacidos ser agradecido...""spank it";Anacoluto;Fusión;Como es de [Sust] ser [Sust]...;General;"{"""": ""spank it""}";1df6f12423c6278a67780c29081d841318a2a0222da482aaf040bcf992db53df;
58755;2125;Es de bien nacidos ser agradecidos;"Es de bien nacidos ""agradecer"" los favores recibidos.";Metaplasmo;;Es de [Sust] [Sust] los [Sust];General;"{""ser agradecidos"": ""agradecer los favores recibidos""}";ca25702a05443817720840aac93d0d48b39ea3ed438d78f8e06e83d9d71f247e;
58755;2125;Es de bien nacidos ser agradecidos;Siempre se ha dicho: es de bien nacidos ser agradecido.;Sustitución;;Es de bien nacidos ser [Sust];General;"{""agradecidos"": ""agradecido""}";9ad09a82e1c1349675f03ea215cba64276738af02fb6a628a74a0bfb7b6b3800;
58759;2136;Peor es el remedio que la enfermedad;El remedio saldrá peor que la enfermedad, advierte don edgardo.;Permutación;;El remedio [Adv] peor que la enfermedad;General;"{""Peor es"": ""saldrá peor"", ""el remedio que la enfermedad"": ""el remedio que la enfermedad""}";bd53ec79a1c8f970ba4c75f8177a2cfea6ec6803e303a2b51dc501b796e9e7f2;
58759;2136;Peor es el remedio que la enfermedad;O el remedio será peor -nuevamente- que la enfermedad.;Permutación;;O [Sust] será [Comparativo] -nuevamente- que [Sust];General;"{""Peor es el remedio"": ""O el remedio será peor"", ""que la enfermedad"": ""que la enfermedad""}";601379edfcc7b9a41806bd9b4b9d57967614c628821fac200eaf805e39df91de;
58759;2136;Peor es el remedio que la enfermedad;El remedio de urrá fue peor que la enfermedad.;Sustitución;;El [Sust] de [Sust] fue peor que la enfermedad;General;"{""remedio"": ""remedio de urrá"", ""es peor"": ""fue peor""}";ed5b4d29085e9685df8e7e2dbcf8f6d8c094e470774c051443a0e905d34f793f;
58759;2136;Peor es el remedio que la enfermedad;Ley de quiebras: ¿ remedio o más enfermedad para el huv;Fusión;Sustitución;[Sust] de [Sust]: ¿[Sust] o más [Sust] para [Sust];Economía/Política;"{""remedio"": ""Ley de quiebras"", ""enfermedad"": ""enfermedad""}";e9cc79129803fbbb8bee86beee998e560a0b00648fe5dacad8e58f5357ad406c;
58759;2136;Peor es el remedio que la enfermedad;De lo contrario, puede ser peor el remedio que la enfermedad.;Adición;;De lo contrario, [Paremia];General;"{"""": ""De lo contrario,""}";738753d3977f3ee161ba8f07cd515c83b5fc9c47d48bd076ce3ba2d69b84ad5b;
58779;2171;Gato escaldado, del agua fría huye;La dooring zone como gato escaldado del agua fría.;Truncamiento;Metasemema;como [Sust] del [Sust];General;{};376078204a252f60ee66e4f1d8f1523d2e041eba42f5796a9a09443e796395b3;
58779;2171;Gato escaldado, del agua fría huye;El problema? pues que gato escaldado del agua fría uye.;Anacoluto;Adición;El problema [Adición], [Paremia];General;"{"""": ""El problema?""}";38811e42ea42ff9ef9b0987e6a270474c787d87554bdde6bec0cf2b1de88192e;
58781;2178;Genio y figura, hasta la sepultura;Tan genio y figura, sin rival.;Sustitución;Truncamiento;Tan [Sust] y [Sust], [Adición];General;"{""Genio"": ""genio"", ""figura"": ""figura"", ""hasta la sepultura"": ""sin rival""}";2710fe9ab0d73a718203ee6c20befdbfb7030577be665d7f469cfe019b279386;
58781;2178;Genio y figura, hasta la sepultura;"Baltar, genio y figura, glosó que ""tampoco lo consentiría";Adición;;[Nombre], genio y figura, [Acción];General;"{"""": ""Baltar, glosó que \""tampoco lo consentiría\""""}";cc5fc24c9a080866bf0a7f0c96f2b229d0ebe789b1415ebb5b00691a4434a859;
58781;2178;Genio y figura, hasta la sepultura;Sí, sí, sería genio y figura, pero hasta la candidatura.;Sustitución;Adición;Genio y figura, hasta la [Sust];Política/Elecciones;"{""sepultura"": ""candidatura""}";fe4390aa0ef0776041f305c843a6c866bad69470511e1ca03fb6cd0a8678a1d2;
58790;2199;Hablando del rey de Roma, por la puerta asoma;Hablando de jorge guitián, por la puerta asoma.;Sustitución;;Hablando de [Sust], por la puerta asoma;General;"{""rey de Roma"": ""jorge guitián""}";1a452b9967217c1c6038fe3fdbff9d8f430299bfe7c556c0b8d6c3481a7f25a8;
58790;2199;Hablando del rey de Roma, por la puerta asoma;Hablando de argumentos sobados... por la puerta asoma.;Sustitución;;Hablando de [Sust], por la puerta asoma;General;"{""rey de Roma"": ""argumentos sobados""}";0276c38f54eec31d36dcd678e22738e7b5bc53c25a83cf10dd3c5ce4ffc0eecf;
58790;2199;Hablando del rey de Roma, por la puerta asoma;Hablando de amor, que por la puerta asoma.;Sustitución;;Hablando de [Sust], que por la puerta asoma;General;"{""rey de Roma"": ""amor""}";52836137e0eae6d2d01dbcff657ab69f349fdf821db74b61379c55b9f0bc006a;
58791;2211;Hablando se entiende la gente;El estudio, titulado ¿tuiteando se entiende la gente;Sustitución;;[Sust] se entiende la gente;Redes Sociales;"{""Hablando"": ""tuiteando""}";058763e2f54b24faf527164c6b821e9468f29e1aaf2d6c63bd563424d67f96f3;
58791;2211;Hablando se entiende la gente;El italiano, gesticulando se entiende la gente;Sustitución;Adición;[Sust], [gerundio] se entiende la gente;Comunicación/Idiomas;"{""Hablando"": ""El italiano, gesticulando""}";9a4bc3ee65b1993463f7e816f0529a1bd3a86b8a32d66d8f9a74802a49f24142;
58799;2239;Hasta el cuarenta de mayo no te quites el sayo;Aquí en murcia hoy ya hace calorcito... pero hasta el treinta de mayo no te quites el sayo.;Sustitución;Adición;Hasta el [Sust] de mayo no te quites el sayo;Clima/Meteorología;"{""cuarenta"": ""treinta""}";61c81f34c4ddf053e3fc5fe8e6b58c4ab27459e7dba49f9fb3de74dcbab0deae;
58799;2239;Hasta el cuarenta de mayo no te quites el sayo;Hasta el de mayo no te quites el sayo, pues yo me lo voy a quitar.;Adición;;Hasta [Sust] de [Sust] no te quites el sayo, [Adición];General;"{""cuarenta"": """", """": ""pues yo me lo voy a quitar""}";0291f159a44508ef4ab763890ff2046b2b33aaa9a464e00bc716cce16c26e001;
58799;2239;Hasta el cuarenta de mayo no te quites el sayo;"Hasta el de mayo no te quites el sayo "" así que ten las mantas siempre a mano.";Adición;;Hasta [Sust] de mayo no te quites el sayo [Adición];General;"{""cuarenta"": """", """": ""así que ten las mantas siempre a mano""}";144fab2cd806a9f3fd6fdb6fb079047db752d8d07665fbed4e1535dcde2b145c;
58819;2281;Hombre prevenido, vale por dos;Salgo con un hombre que vale por dos.;Sustitución;;Hombre [Sust], [Sust] por dos;General;"{""prevenido"": ""que vale"", ""vale por dos"": ""vale por dos""}";23daaa8600f47fa9d8e6bc1df017494077ada51fe049faf75df545afffff992f;
58819;2281;Hombre prevenido, vale por dos;Viajero prevenido, vale por dos.;Sustitución;;[Sust] prevenido, vale por dos;General;"{""Hombre"": ""Viajero""}";6ea857d57987d6baba7f76351b323b42b4dc42333b62f2fb1c9573c656c93c92;
58823;2300;Hoy por ti, mañana por mí;Hoy por ti y mañana por mi. ja ja ja;Adición;Permutación;Hoy por [Sust] y mañana por [Sust]. [Adición];General;"{"""": ""ja ja ja"", ""ti"": ""mi""}";ed1fd0ea3a71058c5660330df2f5feeee2fdb34888ad0e2ec9c40d1bf9848fa4;
58823;2300;Hoy por ti, mañana por mí;Hoy por ti, mañana por mi podría decirse.;Adición;;Hoy por ti, mañana por mí [Adición];General;"{"""": ""podría decirse""}";ebc5236256147635fe2f90f32fd7d699779529ea4948107825fa242f24d985fa;
58823;2300;Hoy por ti, mañana por mí;Micaela... hoy por ti y mañana por mi.;Sustitución;;hoy por [Sust] y mañana por [Sust];General;"{""ti"": ""ti"", ""mí"": ""mi""}";f960d979ab42fd60f82451a84716eedab8c3e26da3b56a7e74a026cdb5547787;
58823;2300;Hoy por ti, mañana por mí;Hoy por ti, hemos llegado a poco más de likes.;Sustitución;Adición;Hoy por ti, [Sust];Redes Sociales;"{""mañana por mí"": ""hemos llegado a poco más de likes""}";111282ec19b92e01d9317a19a581714d2cc9cdc29d36df0b50960ce1a8a84ab9;
58823;2300;Hoy por ti, mañana por mí;Hoy por ti, mañana por tus hijos.;Sustitución;;Hoy por [Sust], mañana por [Sust];Relaciones Interpersonales;"{""mí"": ""tus hijos""}";ccf7bbe98322bc37ad5bbb0ff89cc93ef588a68b011fdec669866923fac92d91;
58843;2354;La cara es el espejo del alma;El espejo del alma;Truncamiento;;El [Sust] del [Sust];General;{};f50d4d71f6d67eed89f9b5347ebf6560c560c903eccf10ddba4e3ae775020fd5;
58843;2354;La cara es el espejo del alma;La escuela es el espejo del alma de una sociedad.;Sustitución;Adición;[Sust] es el espejo del [Sust];Sociología;"{""cara"": ""escuela"", ""alma"": ""alma de una sociedad""}";e45348a6cee4bfcc3658b832fa35e59ce15abc0d4c185cd15a77458350dd90cc;
58843;2354;La cara es el espejo del alma;La piel... ¿ espejo del alma;Truncamiento;;La [Sust]... ¿[Sust] del alma;General;{};5abede86424443100354f4e33706faa1bdfda75c4536e5da9ffd03c8524146de;
58843;2354;La cara es el espejo del alma;Claves para analizar una web, espejo del alma de la empresa.;Sustitución;Metasemema;[Sust] es el espejo del [Sust];Marketing/Empresas;"{""cara"": ""web"", ""alma"": ""alma de la empresa""}";3d4648e0f338aac0fb42abef92e81d0689cbe4456ded7152779b564c4771905d;
58843;2354;La cara es el espejo del alma;Tienes una carita, que es el espejo del alma;Sustitución;;La [Sust] es el espejo del alma;General;"{""cara"": ""carita""}";03bf80bcc8339b899747c3306150680a8bad230147abbee4b78350246d4aba6f;
58850;2371;La curiosidad mató al gato;Como la curiosidad mató al guajiro, pregunté.;Sustitución;;Como la curiosidad mató al [Sust], [Acción];General;"{""gato"": ""guajiro""}";649eba13d58682aaece4ee851beea7ea0691e16139b4cf85c7b8db794311e97b;
58850;2371;La curiosidad mató al gato;La curiosidad mató a lukysengoku.;Sustitución;;La curiosidad mató a [Sust];General;"{""gato"": ""lukysengoku""}";70aaa47233ebce84af88a278d0c08329dc367e79bdc5d793b886003b6fe08b88;
58891;2452;La ocasión hace al ladrón;La ocasión hace al infiel.;Sustitución;;La ocasión hace al [Sust];General;"{""ladrón"": ""infiel""}";9956de3a1215a66bc9f5dc81dea5b9bfa98394ef91570ef7dc2baad10f7808bb;
58891;2452;La ocasión hace al ladrón;La ocasión hace al vino y viceversa.;Fusión;Metaplasmo;La [Sust] hace al [Sust];General;"{""ladrón"": ""vino""}";67f64d62b8158f3e8fe9352823e52ca173a571847b2c1488e9485935f7a552f2;
58891;2452;La ocasión hace al ladrón;La ocasión hace al lad...cogedor;Sustitución;;La ocasión hace al [Sust];General;"{""ladrón"": ""lad...cogedor""}";dff93c2e7d573e362c8101d11e424c9229edce2b2aa74a6b89342b79b5ba7be8;
58900;2471;La primavera la sangre altera;El otoño la sangre altera;Sustitución;;[Estación] la sangre altera;General;"{""primavera"": ""otoño""}";c7c3e31ba5264192d8f07b2e90a219cabeacbe4e05b1fcdb1e76c91168ae14c4;
58906;2483;La suerte de la fea, la bonita la desea;La suerte de la fea la bonita la desea?: no, eso es mentira.;Adición;;La suerte de la fea, la bonita la desea: [Adición];General;"{"""": ""?: no, eso es mentira""}";2428b586c60da335cbc04385495620353de054063fee1ab2046a3e83c8dce1a4;
58907;2487;La suerte está echada;La suerte estaba indecisa.;Sustitución;;La suerte [verbo];General;"{""está echada"": ""estaba indecisa""}";7f2b4da2d70ca71b58256699a4d58e1e92e09a6578cce088cd844f9e72f92ef2;
58907;2487;La suerte está echada;La suerte estaba jugada.;Sustitución;;La suerte [verbo];General;"{""está echada"": ""estaba jugada""}";69f092f7d19575f660721b9eb007790da5f9c36bf1bead27278b68e3014eaafb;
